"SSRouteID";"SidStarID";"Number";"Direction";"Radius";"SSPoints1ID";"SSPoints2ID";"SSPoints3ID";"RadioBeacon";"CurrentLength";"AltitudePoint";"UpLimit";"DownLimit";"SegmentType";"FlyOver";"TurnDirection";"DistTime";"SpeedLimit";"SpdLimDescription";"MergePoint";"ProcedureType";"DirectPointID";"RouteType";"UpdateDate"
"10887";"475";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10888";"475";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10889";"475";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10890";"475";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10891";"475";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10892";"475";"11";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10893";"475";"12";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10894";"475";"13";"-1";"0";"137";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10895";"475";"14";"-1";"0";"137";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10896";"475";"15";"75";"0";"142";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"-1";"11";"0";"0";"8.88";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10897";"475";"16";"75";"0";"33";"-1";"-1";"0";"5.69964810317153E-309";"198";"-1";"-1";"11";"1";"0";"13.32";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10898";"475";"17";"75";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"518";"-1";"518";"6";"0";"0";"-1";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10899";"475";"18";"-1";"0";"143";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"-1";"12";"0";"0";"-1";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10900";"475";"19";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"11";"0";"2";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10901";"476";"1";"-1";"0";"209";"-1";"-1";"0";"5.69964810317153E-309";"5200";"5500";"4900";"21";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"1";"08.12.2021"
"10902";"476";"2";"-1";"0";"211";"-1";"-1";"0";"5.69964810317153E-309";"3650";"3650";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10903";"476";"3";"-1";"0";"198";"-1";"-1";"0";"5.69964810317153E-309";"3350";"3350";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10904";"476";"4";"-1";"0";"199";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"2";"-1";"118.322222222222";"0";"0";"0";"-1";"1";"08.12.2021"
"10905";"476";"5";"-1";"0";"187";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"1";"08.12.2021"
"10906";"476";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10907";"476";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10908";"476";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10909";"476";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10910";"476";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10911";"476";"11";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10912";"476";"12";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10913";"476";"13";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10914";"476";"14";"-1";"0";"146";"-1";"147";"0";"5.69964810317153E-309";"762";"-1";"762";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10915";"476";"15";"-1";"0";"146";"-1";"147";"0";"5.69964810317153E-309";"762";"-1";"762";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10916";"476";"16";"75";"0";"148";"-1";"147";"0";"5.69964810317153E-309";"610";"-1";"610";"10";"0";"0";"5.18";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10917";"476";"17";"75";"0";"17";"-1";"147";"0";"5.69964810317153E-309";"206";"-1";"-1";"10";"1";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10918";"476";"18";"75";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"335";"-1";"335";"6";"0";"0";"-1";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10919";"476";"19";"101";"0";"149";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"-1";"10";"0";"0";"41.995";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10920";"476";"20";"-1";"0";"131";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10921";"476";"21";"-1";"0";"132";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10922";"476";"22";"-1";"0";"88";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10923";"476";"23";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10924";"477";"1";"-1";"0";"209";"-1";"-1";"0";"5.69964810317153E-309";"5200";"5500";"4900";"21";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"1";"08.12.2021"
"10925";"477";"2";"-1";"0";"211";"-1";"-1";"0";"5.69964810317153E-309";"3650";"3650";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10926";"477";"3";"-1";"0";"198";"-1";"-1";"0";"5.69964810317153E-309";"3350";"3350";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10927";"477";"4";"-1";"0";"199";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"2";"-1";"118.322222222222";"0";"0";"0";"-1";"1";"08.12.2021"
"10928";"477";"5";"-1";"0";"187";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"1";"08.12.2021"
"10929";"477";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10930";"477";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10931";"477";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10932";"477";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10933";"477";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10934";"477";"11";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10935";"477";"12";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10936";"477";"13";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10937";"477";"14";"-1";"0";"146";"-1";"150";"0";"5.69964810317153E-309";"762";"-1";"762";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10938";"477";"15";"-1";"0";"146";"-1";"150";"0";"5.69964810317153E-309";"762";"-1";"762";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10939";"477";"16";"75";"0";"148";"-1";"150";"0";"5.69964810317153E-309";"610";"-1";"610";"11";"0";"0";"17.02";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10940";"477";"17";"75";"0";"17";"-1";"150";"0";"5.69964810317153E-309";"206";"-1";"-1";"11";"1";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10941";"477";"18";"75";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"335";"-1";"335";"6";"0";"0";"-1";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10942";"477";"19";"98";"0";"149";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"-1";"10";"0";"0";"9.99";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10943";"477";"20";"-1";"0";"131";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10944";"477";"21";"-1";"0";"132";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10945";"477";"22";"-1";"0";"88";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10946";"477";"23";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10947";"478";"1";"-1";"0";"209";"-1";"-1";"0";"5.69964810317153E-309";"5200";"5500";"4900";"21";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"1";"08.12.2021"
"10948";"478";"2";"-1";"0";"211";"-1";"-1";"0";"5.69964810317153E-309";"3650";"3650";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10949";"478";"3";"-1";"0";"198";"-1";"-1";"0";"5.69964810317153E-309";"3350";"3350";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10950";"478";"4";"-1";"0";"199";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"2";"-1";"118.322222222222";"0";"0";"0";"-1";"1";"08.12.2021"
"10951";"478";"5";"-1";"0";"187";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"1";"08.12.2021"
"10952";"478";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10953";"478";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10954";"478";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10955";"478";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10956";"478";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10957";"478";"11";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10958";"478";"12";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10959";"478";"13";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10960";"478";"14";"-1";"0";"146";"-1";"147";"0";"5.69964810317153E-309";"762";"-1";"762";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10961";"478";"15";"-1";"0";"146";"-1";"147";"0";"5.69964810317153E-309";"762";"-1";"762";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10962";"478";"16";"75";"0";"148";"-1";"147";"0";"5.69964810317153E-309";"610";"-1";"-1";"10";"0";"0";"5.18";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10963";"478";"17";"75";"0";"151";"-1";"147";"0";"5.69964810317153E-309";"253";"-1";"-1";"10";"1";"0";"6.475";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10964";"478";"18";"-1";"0";"32";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"12";"1";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"10965";"478";"19";"86";"0";"152";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"-1";"10";"1";"0";"10.175";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10966";"478";"20";"368";"0";"136";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"-1";"10";"1";"2";"18.5";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10967";"478";"21";"236";"0";"44";"-1";"4";"11";"5.69964810317153E-309";"2134";"2134";"-1";"10";"0";"2";"14.8";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10968";"479";"1";"-1";"0";"209";"-1";"-1";"0";"5.69964810317153E-309";"5200";"5500";"4900";"21";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"1";"08.12.2021"
"10969";"479";"2";"-1";"0";"211";"-1";"-1";"0";"5.69964810317153E-309";"3650";"3650";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10970";"479";"3";"-1";"0";"198";"-1";"-1";"0";"5.69964810317153E-309";"3350";"3350";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10971";"479";"4";"-1";"0";"199";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"2";"-1";"118.322222222222";"0";"0";"0";"-1";"1";"08.12.2021"
"10972";"479";"5";"-1";"0";"187";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"1";"08.12.2021"
"10973";"479";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10974";"479";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10975";"479";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10976";"479";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10977";"479";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10978";"479";"11";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10979";"479";"12";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10980";"479";"13";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10981";"479";"14";"-1";"0";"146";"-1";"-1";"0";"5.69964810317153E-309";"762";"-1";"762";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10982";"479";"15";"-1";"0";"146";"-1";"151";"11.4";"5.69964810317153E-309";"762";"-1";"762";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10983";"479";"16";"75";"0";"148";"-1";"151";"11.4";"5.69964810317153E-309";"610";"-1";"-1";"11";"0";"0";"17.02";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10984";"479";"17";"75";"0";"151";"-1";"151";"11.4";"5.69964810317153E-309";"253";"-1";"-1";"10";"1";"0";"6.475";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10985";"479";"18";"-1";"0";"32";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"12";"1";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"10986";"479";"19";"86";"0";"152";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"-1";"10";"1";"0";"10.175";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10987";"479";"20";"368";"0";"136";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"-1";"10";"1";"2";"18.5";"108.033333333333";"0";"0";"0";"-1";"3";"08.12.2021"
"10988";"479";"21";"236";"0";"44";"-1";"4";"11";"5.69964810317153E-309";"2134";"2134";"-1";"10";"0";"2";"14.8";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"10989";"480";"1";"-1";"0";"209";"-1";"-1";"0";"5.69964810317153E-309";"5200";"5500";"4900";"21";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"1";"08.12.2021"
"10990";"480";"2";"-1";"0";"211";"-1";"-1";"0";"5.69964810317153E-309";"3650";"3650";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10991";"480";"3";"-1";"0";"198";"-1";"-1";"0";"5.69964810317153E-309";"3350";"3350";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"10992";"480";"4";"-1";"0";"199";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"2";"-1";"118.322222222222";"0";"0";"0";"-1";"1";"08.12.2021"
"10993";"480";"5";"-1";"0";"187";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"1";"08.12.2021"
"10994";"480";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10995";"480";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10996";"480";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10997";"480";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"10998";"480";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"10999";"480";"11";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11000";"480";"12";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11001";"480";"13";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"914";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11002";"480";"14";"-1";"0";"146";"-1";"-1";"0";"5.69964810317153E-309";"762";"-1";"762";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11003";"480";"15";"-1";"0";"146";"-1";"-1";"0";"5.69964810317153E-309";"762";"-1";"762";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11004";"480";"16";"75";"0";"148";"-1";"-1";"0";"5.69964810317153E-309";"610";"-1";"-1";"11";"0";"0";"4.995";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11005";"480";"17";"75";"0";"17";"-1";"-1";"0";"5.69964810317153E-309";"206";"-1";"-1";"11";"1";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11006";"480";"18";"75";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"457";"-1";"457";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"11007";"480";"19";"-1";"0";"149";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"-1";"12";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"11008";"480";"20";"-1";"0";"131";"-1";"-1";"0";"5.69964810317153E-309";"914";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"11009";"480";"21";"-1";"0";"132";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"11010";"480";"22";"-1";"0";"88";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"11011";"480";"23";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"3";"08.12.2021"
"11012";"481";"1";"-1";"0";"209";"-1";"-1";"0";"5.69964810317153E-309";"5200";"5500";"4900";"21";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"1";"08.12.2021"
"11013";"481";"2";"-1";"0";"211";"-1";"-1";"0";"5.69964810317153E-309";"3650";"3650";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"11014";"481";"3";"-1";"0";"198";"-1";"-1";"0";"5.69964810317153E-309";"3350";"3350";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"1";"08.12.2021"
"11015";"481";"4";"-1";"0";"199";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"2";"-1";"118.322222222222";"0";"0";"0";"-1";"1";"08.12.2021"
"11016";"481";"5";"-1";"0";"187";"-1";"-1";"0";"5.69964810317153E-309";"2743";"-1";"-1";"11";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"1";"08.12.2021"
"11017";"481";"6";"-1";"0";"188";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"11018";"481";"7";"-1";"0";"189";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"11019";"481";"8";"-1";"0";"126";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"2";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"11020";"481";"9";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"11021";"481";"10";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"2134";"2134";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11022";"481";"11";"-1";"0";"88";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1524";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11023";"481";"12";"-1";"0";"91";"-1";"-1";"0";"5.69964810317153E-309";"1219";"1219";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11024";"481";"13";"-1";"0";"131";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11025";"481";"14";"-1";"0";"135";"-1";"153";"0";"5.69964810317153E-309";"762";"-1";"762";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11026";"481";"15";"-1";"0";"135";"-1";"153";"0";"5.69964810317153E-309";"762";"-1";"762";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"11027";"481";"16";"255";"0";"154";"-1";"153";"0";"5.69964810317153E-309";"610";"-1";"610";"10";"0";"0";"5.18";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
